movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
2532,1688.0,True,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",True,2463,Conquest of the Planet of the Apes,Action|Sci-Fi,1972
2533,1687.0,True,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a spacecraft. Intrigued by their intelligence, humans use them for research - until the apes attempt to escape.",True,2464,Escape from the Planet of the Apes,Action|Sci-Fi,1971
2534,166680.0,True,"After an avalanche of snow crashes into their ski resort, a holiday at a winter wonderland turns into a game of survival for a group of vacationers.",True,2465,Avalanche,Action,1978
2535,11123.0,True,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",True,2466,Earthquake,Action,1974
2536,29723.0,True,"Aviation disaster-prone Joe Patroni must contend with nuclear missiles, the French Air Force and the threat of the plane splitting in two over the Alps.",True,2467,"Concorde: Airport '79, The",Drama,1979
2537,31638.0,True,"After ""The Poseidon Adventure"", in which the ship got flipped over by a tidal wave, the ship drifts bottom-up in the sea. While the passengers are still on board waiting to be rescued, two rivaling salvage parties enter the ship on search for money, gold and a small amount of plutonium.",True,2468,Beyond the Poseidon Adventure,Adventure,1979
2538,113286.0,True,"A look at Paul Taylor and his dance company over several months in 1997. Preparation of Taylor's piece, ""Piazzolla Caldera,"" from conception and rehearsals to opening night at City Center, frames the film. The troupe's trip to India falls in the middle. Included are black and white footage of rehearsals, and, in color, interviews with Taylor, his dancers, dance critics and scholars, and those who manage the business side. There is also footage of a younger Taylor dancing and film of the troupe performing a dozen Taylor pieces. His genius, his roots, his method of working with dancers, and his sometimes difficult nature draw the attention of those who comment.",True,2469,Dancemaker,Documentary,1998
2539,9535.0,True,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",True,2470,Analyze This,Comedy,1999
2540,9455.0,True,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",True,2471,"Corruptor, The",Action|Crime|Drama|Thriller,1999
2541,796.0,True,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",True,2472,Cruel Intentions,Drama,1999
2542,100.0,True,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,True,2473,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998
2543,47501.0,True,"Harry Odum is a henpecked 18-year-old momma's boy with a violent temper in Youngstown, Ohio. After impressing a local boss of the Jewish Mafia, he begins working as a hit man alongside crack addict Arnie Finklestein.",True,2474,Six Ways to Sunday,Comedy,1997
2544,77936.0,True,"Fashion executive Dominique's obsession for Quentin, a young bisexual hustler, fills her desire for physical love but leaves her taxed emotionally. Twists and turns in the relationship, along with the man's violent and abusive nature, force Dominique to reconcile the conflicts created by her passion. In this quest, Dominique is aided, and sometimes hindered, by friends, clients, and Quentin's former and current acquaintances.",True,2475,"School of Flesh, The (L' École de la chair)",Drama,1998
2545,84586.0,True,"A tight-knit group of thirty-somethings -- gay, lesbian and straight -- struggle to live, love and stay friends in modern-day Los Angeles as circumstances conspire to tear them apart.",True,2476,Relax... It's Just Sex,Comedy,1998
2546,30943.0,True,"A three-year-old boy disappears during his mother's high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated.",True,2477,"Deep End of the Ocean, The",Drama,1999
2547,1392457.0,True,"dramatic story of a young family pushed to the edge. A crisis at harvest becomes a race against time.Short, poignant parable based on a true story.",False,2478,Harvest,Drama,1998
2548,7341.0,True,"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers.",True,2479,"Rage: Carrie 2, The",Horror,1999
2549,10350.0,True,"In the mid-27th century, the Terran Confederation is at war with the vicious alien Kilrathi Empire. When the Kilrathi capture a crucial navigational device that could lead them to Earth, the Confederation’s only hope rests with a small group of young fighter pilots. Lieutenant Christopher Blair, along with his wingman Todd 'Maniac' Marshall and Commander Jeanette 'Angel' Deveraux, must intercept the alien fleet and prevent the destruction of mankind. Battling overwhelming odds and racing against time, they face not only external threats but also inner fears and rivalries as they fight to save Earth from annihilation.",True,2480,Wing Commander,Action|Sci-Fi,1999
2550,11772.0,True,"Dr. John Markway recruits three strangers for a sleep-disorder study at the eerie and isolated Hill House. It soon becomes clear his real interest lies in the mansion itself and its sinister history, as they are forced to confront the nature of its horror…",True,2481,"Haunting, The",Horror|Thriller,1963
2551,9540.0,True,"Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",True,2482,Dead Ringers,Drama|Thriller,1988
2552,31503.0,True,"Missy McCloud is the most beautiful girl in school and Johnny Dingle has been in love with her for years. One night, as Johnny tries to stop an armed robbery and save Missy from danger, he's killed, but resurrected as a zombie not long after. Now, with the help of his mentor, self-proclaimed Zombie Expert Maggie, Johnny must control his flesh-eating urges while trying to win the heart of Missy.",True,2483,My Boyfriend's Back,Comedy,1993
2553,11773.0,True,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.",True,2484,Village of the Damned,Horror|Sci-Fi|Thriller,1960
2554,,False,,False,2485,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2555,22345.0,True,"BabyCo is the world's leading manufacturer in baby products. However, what the public doesn't know, is that Drs Kinder and Heep, two of its most brilliant scientists, are tirelessly working in complete secrecy to crack the indecipherable code to 'baby talk': a highly sophisticated language, and the key to the secrets of the universe. Before long, problems arise when mischievous Sly, the smartest of the toddlers, escapes confinement, bent on uniting all babies to free those trapped in the laboratory. Now, Kinder and Heep must find Sly before it is too late.",True,2486,Baby Geniuses,Comedy,1999
2556,53685.0,True,"Instead of moving on to bigger and better things after college graduation, two best buddies are embarrassed to find themselves working at a pizza parlor and avoiding old classmates who come in for a slice.",True,2487,Telling You,Comedy|Drama|Romance,1998
2557,1567.0,True,"After completing jail time for beating up a man who tried to seduce his mentally-handicapped teenage daughter, the Butcher wants to start life anew. He institutionalizes his daughter and moves to the Lille suburbs with his mistress, who promises him a new butcher shop. Learning that she lied, the Butcher returns to Paris to find his daughter.",True,2488,I Stand Alone (Seul contre tous),Drama,1998
2558,1641.0,True,"Ben Holmes, a professional book-jacket blurbologist, is trying to get to Savannah for his wedding. He just barely catches the last plane, but a seagull flies into the engine as the plane is taking off. All later flights are cancelled because of an approaching hurricane, so he is forced to hitch a ride in a Geo Metro with an attractive but eccentric woman named Sara.",True,2489,Forces of Nature,Comedy|Romance,1999
2559,47288.0,True,"Widowed Welsh mother Anna Loenowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.",True,2490,"King and I, The",Animation|Children's,1999
2560,10212.0,True,"After arriving at his new, remote Army outpost, Capt. John Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide – a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims.",True,2491,Ravenous,Drama|Horror,1999
2561,10354.0,True,"Boozer, skirt chaser, careless father. You could create your own list of reporter Steve Everett's faults but there's no time. A San Quentin Death Row prisoner is slated to die at midnight – a man Everett has suddenly realized is innocent.",True,2492,True Crime,Crime|Thriller,1999
2562,11526.0,True,Four female cons who have formed a band in prison get a chance to play at a police ball outside the walls. They take the chance to escape. Being on the run from the law they even make it to sell their music and become famous outlaws.,True,2493,Bandits,Drama,1997
2563,8583.0,True,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",True,2494,Beauty,Drama,1998
2564,,False,,False,2495,"Empty Mirror, The",Drama,1999
2565,16520.0,True,"Widowed Welsh mother Anna Leonowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.",True,2496,"King and I, The",Musical,1956
2566,16508.0,True,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,True,2497,Doug's 1st Movie,Animation|Children's,1999
2567,11374.0,True,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.,True,2498,EDtv,Comedy,1999
2568,16379.0,True,Three youthful delinquents escape conviction for their crimes by teaming with the LAPD.,True,2499,"Mod Squad, The",Action|Crime,1999
2569,125123.0,True,"A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a young Romeo. Into the mix comes Gerry, an Australian with a spirit of adventure and mountain climbing skills. She wants a job, and against the others' advice, who don't want a woman on the job, Ray hires her. Then she and Ray fall in love. He asks her to marry him, gives her a ring. Steve's jealous; Ray's ex-wife complains that he spends on Gerry, not his own kids, and she predicts that Gerry won't stay around. Plus, there's pressure to finish the job fast. Economics, romance, and wanderlust spark the end.",True,2500,Among Giants,Drama|Romance,1998
2570,28029.0,True,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,True,2501,"Walk on the Moon, A",Drama|Romance,1999
2571,603.0,True,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",True,2502,"Matrix, The",Action|Sci-Fi|Thriller,1999
2572,4951.0,True,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",True,2503,10 Things I Hate About You,Comedy|Romance,1999
2573,1643.0,True,A recently widowed American begins an anonymous sexual relationship with a young Parisian woman.,True,2504,Tango,Drama,1998
2574,8970.0,True,"The adventures of married couple Henry and Nancy Clark, vexed by misfortune while in New York City for Henry's job interview.",True,2505,"Out-of-Towners, The",Comedy,1999
2575,9840.0,True,"Isa and Marie bond while working in a French sweatshop and soon begin sharing an apartment that Marie is watching for a hospitalized mother and daughter. Marie, hoping to avoid a life of struggle and poverty, takes up with Chriss, a nightclub owner whose most attractive asset is his money. Isa recognizes the ultimate futility of the relationship and tries to keep Marie away from him, but her interference puts their friendship at risk.",True,2506,"Dreamlife of Angels, The (La Vie rêvée des anges)",Drama,1998
2576,186705.0,True,"A triangle: love, obsession, and choice. Pierre, a ladies' man who has little cash and no fixed residence, describes his best friend Benoît as the world's oldest 32-year-old. The shy, well-employed Benoît's life changes when he answers the personal ad of Marie, a 25-year-old who restores paintings. He's attracted to her and she likes his steady calm and his honest attention. They're soon a couple, and they include Pierre in their dinners, outings, and trips. What will happen when Pierre realizes that he too is in love with Marie?",True,2507,"Love, etc.",Drama,1996
2577,30950.0,True,"In late-1970s suburban London, Chris and Marion have settled into a comfortable yet all-too-predictable middle-class existence. Chris receives an unexpected visit from his free-spirited friend Toni, a reunion that reminds him of a more carefree time in 1960s Paris. Now, with lingering doubts about his marriage bubbling up, Chris must make the choice between revisiting his youthful abandon with Toni or facing the here and now with Marion.",True,2508,Metroland,Comedy|Drama,1997
2578,70687.0,True,"A sci-fi novelist in 1950s Brooklyn suddenly finds herself transported 40 years into the future. She quickly learns that she isn’t the only “timefreak,” and that her time may already be up.",True,2509,"Sticky Fingers of Time, The",Sci-Fi,1997
2579,11660.0,True,"Bill, an idle, unemployed aspiring writer, walks the crowded streets of London following randomly chosen strangers, a seemingly innocent entertainment that becomes dangerous when he crosses paths with a mysterious character.",True,2510,Following,Drama,1998
2580,9430.0,True,"A supermarket clerk decides to step in for an absent drug dealer, setting off an explosive, comedic chain of events.",True,2511,Go,Crime,1999
2581,11355.0,True,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.",True,2512,Never Been Kissed,Comedy|Romance,1999
2582,18764.0,True,"Identical twins are separated at birth, one becoming a streetwise mechanic, and the other an acclaimed classical concert conductor. Finally meeting in adulthood, they're mistaken for the other and entangled in each other's worlds.",True,2513,Twin Dragons (Shuang long hui),Action|Comedy,1992
2583,9465.0,True,Conflict arises in the small town of Holly Springs when an old woman's death causes a variety of reactions among family and friends.,True,2514,Cookie's Fortune,Mystery,1999
2584,27455.0,True,"'Foolish' Waise is a talented comedian with a hard-edge trying to make it in the comedy clubs in LA while his brother is a hard-nosed gangster trying to make it on the streets. With all the competition they face in their chosen ""professions,"" their biggest battle is with each other over the love of a pretty girl.",True,2515,Foolish,Comedy,1999
2585,1414.0,True,"As young children, Otto and Ana become best friends, leading to the marriage of Ana's mother to Otto's father. When Otto and Ana become teenagers, they begin a sexual relationship, which they hide from their parents. The two fall deeply in love and seem destined to spend the rest of their lives together. However, their relationship is tested when Otto's mother dies and the two are separated.",True,2516,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998
2586,49981.0,True,Police investigate when a man having an affair with his brother's wife disappears suddenly.,True,2517,"Goodbye, Lover",Comedy|Crime|Thriller,1999
2587,6522.0,True,Two men in 1930s Mississippi become friends after being sentenced to life in prison together for a crime they did not commit.,True,2518,Life,Comedy,1999
2588,,False,,False,2519,Clubland,Drama,1998
2589,114719.0,True,"Friends for ten years, a group of twenty-somethings head for the ski slopes as guests of Ian's father. (Ian and dad are estranged because dad worked too many hours when Ian was a lad.) Dad has something to say, but Ian won't listen. Meanwhile, David is gay and virginal; Ian's business partner, Keaton, is unhappy that his sister Jane is pregnant with no plans to tell the father; Lisa is everybody's pal and no one's lover; John, stuck in adolescence, is always on the make. He brings German-born stunner, Carla, and promptly loses her affection to Hans, a fast-talking ski instructor. David meets Manny: they have chess in common. Soon, surprises abound as relationships take new turns.",True,2520,Friends & Lovers,Comedy|Drama|Romance,1999
2590,10209.0,True,"In 1972, disenchanted about the dreary conventions of English life, 25-year-old Julia heads for Morocco with her daughters, six-year-old Lucy and precocious eight-year-old Bea.",True,2521,Hideous Kinky,Drama,1998
2591,25512.0,True,"Jeanne, a receptionist at a travel agency, is looking for the love of her life. She thinks she has finally found it with Olivier. However, Olivier reveals he has AIDS and disappears from her life after her profession of love and confession of infidelity.",True,2522,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),Comedy|Romance,1998
2592,143299.0,True,The close-knit relationship among a trio of homeless teenagers is changed forever after they kidnap a suicidal septuagenarian for his car and money.,True,2523,"Joyriders, The",Drama,1999
2593,22826.0,True,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris.",True,2524,"Monster, The (Il Mostro)",Comedy,1994
2594,1902.0,True,"Handsome 25-year-old Cesar had it all -- a successful career, expensive cars, a swank bachelor's pad, and an endless string of beautiful and willing women -- until he is thrown into a strange psychological mystery after a car accident scars his face and lands him in prison.",True,2525,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi,1997
2595,445590.0,True,"In 1987, colour slides were found in a second hand book store in Vienna which turned out to be a collections of photographs taken in the Lodz ghetto by the Nazis' chief accountant. Walter Genewein boosted productivity in the ghetto while keeping costs down, a policy which led to the Lodz ghetto surviving much longer than any other in Poland. He recorded what he considered to be the subhuman aspect of the Jewish workers and he was concerned only with the technical quality of his photos.  Director Dariusz Jabłoński's prize-winning film uses the photographs in a different way. He recreates for us the suffering of inmates, giving a compassionate picture of that it was like to be trapped in the ghetto. (Storyville)",True,2526,Photographer (Fotoamator),Documentary,1998
2596,6396.0,True,"Two former geeks become 1980s punks, then party and go to concerts while deciding what to do with their lives.",True,2527,SLC Punk!,Comedy|Drama,1998
2597,39964.0,True,"In order to impress his beautiful French neighbor, Dylan Ramsey dognaps her pet pooch so he can return him and become a hero.",True,2528,Lost & Found,Comedy|Romance,1999
2598,12596.0,True,Two air traffic controllers who thrive on living dangerously compete to outdo each other on several levels.,True,2529,Pushing Tin,Comedy,1999
2599,9451.0,True,"Tracy Flick is running unopposed for this year’s high school student election. But Jim McAllister has a different plan. Partly to establish a more democratic election, and partly to satisfy some deep personal anger toward Tracy, Jim talks football player Paul Metzler to run for president as well.",True,2530,Election,Comedy,1999
2600,1946.0,True,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,True,2531,eXistenZ,Action|Sci-Fi|Thriller,1999
2601,89522.0,True,"Richard and Kate are former lovers who are now working independently to find the secret of the aging process. Both apply for funding from the Michael Foundation, and are asked to spend the weekend discussing the proposals with the Head of the Foundation, who happens to be married to the Australian Treasurer. They have a very interesting weekend.",True,2532,"Little Bit of Soul, A",Comedy,1998
2602,,False,,False,2533,Mighty Peking Man (Hsing hsing wang),Adventure|Sci-Fi,1977
2603,10447.0,True,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",True,2534,Nô,Drama,1998
2604,74140.0,True,"One of the most enigmatic artists of the 20th century, writer, composer and wanderer Paul Bowles (1910-1999) is profiled by a filmmaker who has been obsessed with his genius since age nineteen. Set against the dramatic landscape of North Africa, the mystery of Bowles (famed author of The Sheltering Sky) begins to unravel in Jennifer Baichwal's poetic and moving Let It Come Down: The Life of Paul Bowles. Rare, candid interviews with the reclusive Bowles--at home in Tangier, as well as in New York during an extraordinary final reunion with Allen Ginsberg and William Burroughs--are intercut with conflicting views of his supporters and detractors. At the time in his mid-eighties, Bowles speaks with unprecedented candor about his work, his controversial private life and his relationships with Gertrude Stein, Tennessee Williams, Truman Capote, the Beats, and his wife and fellow author Jane Bowles.",True,2535,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2605,1844.0,True,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",True,2536,Entrapment,Crime|Thriller,1999
2606,6552.0,True,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",True,2537,Idle Hands,Comedy|Horror,1999
2607,24584.0,True,"Sensitive rural town model student Steven Carter hides his gay feelings, except with his neighbor and best friend Linda. Suddenly his desperate search for partners leads to a blind date with golden boy John Dixon, bound for an Oxbridge career.",True,2538,Get Real,Drama,1998
2608,11497.0,True,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven. Wanting to get back at his killer, he cons his way back to the living with the warning that doing so damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He stumbles upon an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",True,2539,Heaven,Thriller,1998
2609,,False,,False,2540,"King of Masks, The (Bian Lian)",Drama,1996
2610,4154.0,True,"The residents of Ho Chi Minh City face modernization amid widespread poverty. A retired American Marine arrives on a search for his daughter, whom he abandoned at the end of the Vietnam War. Elsewhere, a cyclo driver falls for a troubled prostitute and schemes to raise money so he can spend time with her. Additionally, a young women begins harvesting lotuses for a writer suffering from leprosy, and a child trinket seller loses his traveling case.",True,2541,Three Seasons,Drama,1999
2611,,False,,False,2542,"Winslow Boy, The",Drama,1998
2612,3309.0,True,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,True,2543,Mildred Pierce,Drama,1945
2613,18462.0,True,"After a comet wipes out most of life on Earth, two Valley Girls find themselves fighting against cannibal zombies and a sinister group of scientists.",True,2544,Night of the Comet,Action|Horror|Sci-Fi,1984
2614,,False,,False,2545,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986
2615,18252.0,True,"His high school teacher issues an ultimatum: turn in a science project or flunk. So Mike Harlan scavenges a military base's junk pile for a suitable gizmo. He finds one... and unwittingly unleashes the awesome power and energy of the unknown. Twisted dimensions. Time warps. A fantastic realm where the past, present, and future collide in a whirling vortex of startling adventure and superlative special effects.",True,2546,My Science Project,Adventure|Sci-Fi,1985
2616,8592.0,True,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,True,2547,Dick Tracy,Action|Crime,1990
2617,564.0,True,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,True,2548,"Mummy, The",Action|Adventure|Horror|Thriller,1999
2618,13852.0,True,"The quirky Kerrigan family lives together in a makeshift home they built themselves – with great pride and a bizarre attention to detail – a few yards from the edge of Melbourne, Australia's busy Tullamarine Airport. When a building inspector condemns the building and reveals that the government plans to use their land for an airport expansion, Darryl Kerrigan and his brood recruit hack attorney Dennis Denuto and prepare themselves for the fight of their lives.",True,2549,"Castle, The",Comedy,1997
2619,140519.0,True,Mascara is the story of three very different women who rediscover the value of their friendship at a time when their lives are in turmoil. Panic sets in as they approach their thirtieth birthdays and nothing is going according to plan.,True,2550,Mascara,Drama,1999
2620,25232.0,True,"When schoolteacher Kieran Johnson discovers that his father was not a French sailor (as he had been led to believe) but rather an Irish farmer, he looks to his mother for answers. When she refuses to provide any, Kieran travels to Ireland.",True,2551,This Is My Father,Drama|Romance,1998
2621,33194.0,True,"Young teen girl Xiu Xiu is sent away to a remote corner of the Sichuan steppes for manual labor in 1975 (sending young people to there was a part of Cultural Revolution in China). A year later, she agrees to go to even more remote spot with a Tibetan saddle tramp Lao Jin to learn horse herding.",True,2552,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama|Romance,1998
2622,10210.0,True,"The lovely Hermia is to wed Demetrius, but she truly cares for Lysander. Hermia's friend, Helena, is in love with Demetrius, while other romantic entanglements abound in the woods, with married fairy rulers Titania and Oberon toying with various lovers and each other.",True,2553,"Midsummer Night's Dream, A",Comedy|Fantasy,1999
2623,53862.0,True,"Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",True,2554,Trippin',Comedy,1999
2624,17962.0,True,"On a cold Monday morning, a group of counselors clock in at an old-fashioned social services office. Their task is to interview the recently deceased, record their personal details, then, over the course of the week, assist them in choosing a single memory to keep for eternity.",True,2555,After Life,Drama,1998
2625,9460.0,True,"Super-soldier recruit Tsui Chik is forced to escape with his comrades after the project is canceled. Months later, he's trying to have a quiet life as a librarian with his best friend, Inspector Shek Wai-Ho. However, a string of vicious gangland murders begins that has all the markings of Tsui's former compatriots who seem to have turned to crime. Realizing that the police are helpless, he decides to take them on himself. With a disguise, Tsui becomes the mysterious superhero known only as Black Mask.",True,2556,Black Mask (Hak hap),Action,1996
2626,4927.0,True,"1984, Sandusky, Ohio. A naive 17-year-old navigates heartbreak and self-expression as he explores his sexuality.",True,2557,Edge of Seventeen,Comedy|Drama|Romance,1998
2627,122190.0,True,"The gold medal for the men's 10,000-meter race in the 1996 Atlanta Olympics is won by Ethiopian Haile Gebrselassie.",True,2558,Endurance,Documentary|Drama,1998
2628,1893.0,True,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",True,2559,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi,1999
2629,31342.0,True,"In the sleepy New England town of Loblolly By The Sea, a letter has arrived that is going to wake things up. It is a love letter - ardent, sensual... and unsigned. As the letter falls into different hands, residents of the small town to eye one another with renewed interest - wondering who it's for and who it's from. Determined to find the letter's author, Helen MacFarquhar begins a quest that will open her life to a new chapter involving two decidedly different men: George, an old friend from her past, and Johnny, a young man very much in her present. Unexpectedly, one mysterious love note has the power to unlock some startling secrets, leaving a trail of wonderful surprises as it turns an entire town upside down.",True,2560,"Love Letter, The",Comedy|Romance,1999
2630,44297.0,True,"While in exile in Italy, an African woman finds herself trying to get back home and free her imprisoned husband. But the only man that can help her do so is in love with her.",True,2561,Besieged (L' Assedio),Drama,1998
2631,95627.0,True,"A group of unemployed theater actors survive by working as illegal money collectors. The loan shark they are working for owns an Off-Broadway theater. As he decided to play ""American Buffalo"" there, a bloody battle for the favorite roles begin.",True,2562,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2632,8785.0,True,"During the Napoleonic wars, a Spanish officer and an opposing officer find a book written by the former's grandfather.",True,2563,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Drama,1965
2633,15849.0,True,An ancient Egyptian priest named Imhotep is revived when a British archaeological expedition finds his mummy and one of the researchers accidentally reads an ancient life-giving spell. Imhotep escapes from the field site and searches for the reincarnation of the soul of his lover.,True,2564,"Mummy, The",Horror|Romance,1932
2634,18990.0,True,"One by one the archaeologists who discover the 4,000-year-old tomb of Princess Ananka are brutally murdered. Kharis, high priest in Egypt 40 centuries ago, has been brought to life by the power of the ancient gods and his sole purpose is to destroy those responsible for the desecration of the sacred tomb. But Isobel, wife of one of the explorers, resembles the beautiful princess, forcing the speechless and tormented monster to defy commands and abduct Isobel to an unknown fate.",True,2565,"Mummy, The",Horror,1959
2635,29242.0,True,"After being buried in quicksand for the past 25 years, Kharis is set free to roam the rural bayous of Louisiana, as is the soul of his beloved Princess Ananka, still housed in the body of Amina Mansouri, who seeks help and protection at a swamp draining project.",True,2566,"Mummy's Curse, The",Horror,1944
2636,29243.0,True,"An Egyptian high priest travels to America to reclaim the bodies of ancient Egyptian princess Ananka and her living guardian mummy Kharis. Learning that Ananka's spirit has been reincarnated into another body, he kidnaps a young woman of Egyptian descent with a mysterious resemblance to the princess. However, the high priest's greedy desires cause him to lose control of the mummy...",True,2567,"Mummy's Ghost, The",Horror,1944
2637,31498.0,True,"A couple of young, out-of-work archaeologists in Egypt discover evidence of the burial place of the ancient Egyptian princess Ananka. After receiving funding from an eccentric magician and his beautiful daughter, they set out into the desert only to be terrorized by a sinister high priest and the living mummy Kharis who are the guardians of Ananka’s tomb.",True,2568,"Mummy's Hand, The",Horror,1940
